id,X1,X2,X3,X4
18551,0,59.83430677,0,1.163090225
18552,1,27.54249491,0,1.927934224
18553,0,35.72546187,1,-1.723724271
18554,0,52.30699385,1,1.129413522
18555,1,53.25145333,0,1.535073201
18556,0,40.93587026,0,-0.408742922
18557,0,45.97436756,0,-1.198912964
18558,1,43.32291617,0,1.715106776
18559,0,49.81726695,0,2.027178046
18560,1,55.26728555,0,-0.286510702
18561,1,57.88897199,0,0.359745786
18562,0,52.07176914,0,0.732684935
18563,0,45.51661777,1,-0.45002469
18564,0,70.36886523,0,3.112801254
18565,1,32.97642099,0,1.875652005
18566,0,47.52052301,0,-0.345014667
18567,1,40.99267519,1,-0.251698894
18568,0,35.00661774,0,0.242663564
18569,0,27.95762002,1,-1.256644295
18570,0,34.72495579,1,0.394852864
18571,0,62.15496374,1,-1.002867682
18572,0,31.607712,0,-1.071743182
18573,1,61.57712127,1,0.702885144
18574,0,41.70384931,0,-1.02941121
18575,1,46.18234214,1,0.63285087
18576,1,34.94146212,0,-0.963304381
18577,0,42.84847792,1,0.94287325
18578,1,52.00742449,1,0.661252043
18579,0,33.91662635,0,-0.093134985
18580,0,44.28048935,1,0.516190948
18581,0,48.59069868,1,1.716590533
18582,0,41.97615071,1,-0.31828312
18583,0,49.98748927,1,-0.967623506
18584,0,48.03967865,1,-0.521769926
18585,0,59.58378078,0,-0.951914353
18586,1,29.94074416,0,-0.149801121
18587,1,38.92118604,1,-0.312868953
18588,0,42.56829795,1,-0.581763961
18589,1,67.18576631,1,0.416592104
18590,0,49.45058837,0,0.742356111
18591,0,50.44138887,1,1.00985053
18592,1,49.30538619,1,0.774952436
18593,1,61.97166735,1,0.676655154
18594,1,43.23108273,1,1.326739059
18595,1,37.44913081,0,-0.892320365
18596,0,57.81368252,0,-1.034083414
18597,1,51.8178672,0,-1.774429362
18598,0,46.04839435,1,-0.257204839
18599,0,40.39706966,0,1.463290758
18600,0,36.1914398,0,-0.381505126
18601,0,43.78638003,1,0.058653165
18602,1,36.80136811,1,0.102957794
18603,1,35.44227078,1,0.957750357
18604,1,40.20554672,0,1.02710563
18605,0,44.76475971,0,0.030963058
18606,0,50.24957648,0,1.808265476
18607,1,38.26499298,0,-0.203285645
18608,0,45.56207171,0,-0.754016108
18609,0,40.49735571,0,-0.534289998
18610,0,53.63636334,1,-0.006063734
18611,0,51.35303589,0,1.162398861
18612,0,67.9893714,1,0.621314823
18613,1,33.8814264,0,0.194283763
18614,0,38.48354845,1,-0.309286744
18615,0,47.97711369,0,1.444545332
18616,0,39.16058851,0,-1.671992866
18617,0,37.21495532,0,-2.141097589
18618,1,40.45340633,1,0.274730748
18619,0,46.00988234,0,-0.218228219
18620,1,42.44833764,1,1.434873766
18621,0,41.78507197,0,1.625361268
18622,0,45.52352919,0,-0.479465509
18623,0,40.80719145,1,0.145327028
18624,0,44.64607572,1,0.128421546
18625,1,50.36196091,0,-1.404293758
18626,0,34.26698298,1,-0.172248712
18627,0,47.40856996,1,1.043243983
18628,1,49.75193441,1,-0.284341427
18629,1,45.24393627,1,0.505907549
18630,0,44.9811674,1,0.614769868
18631,0,49.4648336,0,-0.676002461
18632,0,51.65364668,1,-0.81708732
18633,0,35.81205129,1,0.606898627
18634,0,48.4287444,1,0.463162378
18635,0,35.77672286,0,-0.088349249
18636,0,52.3431848,0,-0.383596749
18637,0,38.92082163,1,-1.221571977
18638,0,41.9067643,1,0.004478518
18639,0,47.13453288,0,1.092589968
18640,0,39.58637783,0,-1.891811896
18641,1,42.31881215,0,-0.00126161
18642,0,47.60971695,0,0.99004437
18643,1,57.14712518,1,1.682180451
18644,1,45.46099091,1,0.156160069
18645,1,37.57410731,0,-0.386308304
18646,0,50.17079533,1,0.279573601
18647,0,38.61171288,1,0.364256516
18648,1,30.83750401,0,0.133894523
18649,0,37.86817866,1,-0.549202123
18650,0,43.36216149,0,0.863192875
18651,1,31.29684376,1,-1.386415931
18652,1,39.12216087,1,1.323012416
18653,1,37.43651371,1,0.346479259
18654,1,39.58803812,0,0.087159666
18655,1,49.87982857,0,-0.035336116
18656,1,51.78305456,1,-0.08135985
18657,0,39.62525597,1,0.262745429
18658,1,38.00669789,1,0.207431679
18659,0,46.79065592,1,-1.169101224
18660,1,49.38180356,0,0.506344971
18661,1,41.6775398,1,0.988906509
18662,0,41.80314029,0,0.704568387
18663,1,47.21911842,0,0.934573666
18664,0,45.12766953,0,0.430274631
18665,0,77.27097462,0,-0.258081035
18666,0,43.97522522,1,-0.678324353
18667,1,38.5022088,1,-0.092823477
18668,0,61.77449664,0,0.518456263
18669,1,79.20074299,1,-1.600485641
18670,0,52.75695962,1,-0.488807883
18671,0,36.37344117,1,0.334399198
18672,0,47.12950139,1,-0.410409781
18673,1,42.31856833,1,1.180165204
18674,1,37.77103879,1,-0.306341409
18675,0,48.2725749,0,1.718299132
18676,1,35.671113,0,1.192000366
18677,0,69.80800241,1,-0.68785381
18678,1,45.55937259,0,-0.42225391
18679,1,60.76300032,0,1.112042693
18680,1,42.99426823,1,0.052736752
18681,0,50.21654755,1,0.08688918
18682,0,48.01904357,0,-2.262634131
18683,1,52.31920753,1,-1.014542966
18684,1,45.74067031,1,1.248451394
18685,1,38.64443002,0,-1.218179041
18686,1,50.07223509,1,1.601911562
18687,0,46.22130968,1,-0.696974623
18688,1,49.37899982,0,1.474115141
18689,0,61.88057736,1,-1.205672057
18690,0,47.74438509,0,-0.620335803
18691,0,39.11747625,0,0.628499797
18692,0,34.60874909,1,0.64105296
18693,0,48.42220547,1,0.04290945
18694,0,46.14884855,1,1.541045681
18695,1,36.77737154,1,-1.084162986
18696,0,45.56016067,1,1.00595404
18697,1,40.07644152,1,-0.960552453
18698,0,48.81699162,1,0.777708253
18699,1,37.02084222,1,-0.45516744
18700,0,50.3920165,1,-1.14043258
18701,1,42.68238636,1,0.72268621
18702,0,40.69073073,0,-1.232202644
18703,0,33.91731338,0,-0.084348928
18704,1,50.03196133,1,-1.431353169
18705,0,52.15343941,1,-0.63693258
18706,1,37.52494649,0,0.450394181
18707,0,25.27334421,1,0.418952443
18708,0,41.12476911,1,-1.022665292
18709,1,31.88397956,1,-0.50003959
18710,0,34.33650436,0,-0.528302824
18711,1,47.18692055,1,0.903949691
18712,0,42.7118995,1,-0.325728402
18713,1,47.92831504,1,0.558130128
18714,0,54.34796478,1,0.079184506
18715,1,42.14684371,0,1.073071836
18716,1,44.93286364,0,-1.557774216
18717,0,43.41064136,1,1.807087289
18718,1,44.25339597,1,0.654781497
18719,0,42.72230105,0,0.024955418
18720,1,71.3055704,0,-0.310867667
18721,0,39.40553549,1,2.041381033
18722,0,58.78871765,1,0.872741054
18723,0,47.35010439,1,-0.020327605
18724,0,55.36396324,0,1.533673715
18725,1,50.97818488,0,-1.991126318
18726,0,58.9726191,1,2.367153953
18727,0,45.49280563,0,1.537878804
18728,1,44.63405928,1,0.739066446
18729,1,37.6061961,0,0.968610347
18730,1,43.85065255,1,-1.022454526
18731,0,49.61879907,0,-0.914797244
18732,1,51.25214402,1,0.902047363
18733,0,36.9522715,0,0.709568128
18734,0,58.12261322,1,-1.116441982
18735,1,29.70200493,1,1.748889342
18736,0,49.65912425,1,-0.513406827
18737,1,43.83094747,0,-0.91991486
18738,0,37.20685782,0,0.708188532
18739,1,48.84446265,1,1.555787739
18740,1,39.2906723,1,0.772790452
18741,1,38.47593414,1,0.01067515
18742,0,51.98327607,1,-2.387926629
18743,0,37.57189075,0,0.06885152
18744,0,44.88548078,0,0.141942492
18745,0,42.94907056,1,0.880855966
18746,1,49.38324984,1,-0.523855734
18747,0,54.41741775,1,-0.418980645
18748,1,42.36315504,0,-0.250131718
18749,0,48.66297399,1,-1.454357397
18750,1,41.84879238,0,1.053677127
18751,1,45.53352924,0,1.525868971
18752,1,39.33224286,0,-0.024801083
18753,1,52.06628637,1,-0.103933257
18754,1,48.6593395,1,0.172183718
18755,1,33.00664702,0,1.823668167
18756,1,44.24861555,0,0.043233923
18757,1,49.05227064,0,-0.35289651
18758,0,44.63197424,0,0.259317311
18759,0,46.876363,1,0.003715793
18760,1,43.62120944,0,1.653972192
18761,1,40.47613091,0,0.697002
18762,0,45.1452417,1,-0.144058849
18763,1,46.46969086,1,-1.244644294
18764,0,40.99341426,1,0.613753252
18765,0,42.53232246,0,-0.690255991
18766,0,66.4251453,0,0.819388476
18767,0,42.5278571,1,0.1120907
18768,1,34.96588021,0,0.933580905
18769,0,30.86738308,0,1.003524614
18770,1,33.21448155,1,-0.139488394
18771,1,43.98180807,0,-1.02923502
18772,0,53.87729124,0,-0.49502983
18773,0,31.43416886,1,-0.804757209
18774,0,37.50734832,1,0.566538178
18775,0,44.313882,1,1.320955044
18776,0,46.94722936,1,-0.370131914
18777,1,55.37926947,0,0.108646504
18778,0,39.8324254,1,-0.002479433
18779,1,77.28754874,0,0.767798133
18780,1,41.85636574,0,1.051179681
18781,0,43.36274314,1,1.71140056
18782,0,41.72822551,1,-1.185583815
18783,0,40.05550089,0,-0.999694994
18784,0,38.61531877,1,-0.517881563
18785,0,40.94455101,1,2.291658659
18786,0,43.52963476,1,-0.736938794
18787,0,48.09814338,1,0.629240458
18788,1,48.33477585,0,-0.727492844
18789,1,41.50483019,0,-0.015697408
18790,1,37.89549218,1,-0.894118206
18791,1,44.31580744,0,-0.307050648
18792,0,33.61428232,1,-0.730959588
18793,0,36.64517474,0,-0.339380198
18794,0,49.71599957,0,-1.708733953
18795,0,43.13894749,1,2.068029105
18796,1,40.99582247,1,-1.155893078
18797,0,37.53048603,1,-0.142741389
18798,0,59.63902777,1,0.233839749
18799,0,45.66575955,0,-0.954372523
18800,1,40.89246299,1,0.663563973
18801,1,39.74382246,0,-0.765184282
18802,1,46.94315083,1,0.538400068
18803,0,56.14816985,1,1.029575114
18804,0,49.11049073,1,-0.076536159
18805,1,51.60562931,1,-1.503349466
18806,0,53.43697841,1,0.923395485
18807,1,56.1912702,0,-0.488875243
18808,1,49.11284228,1,0.81363752
18809,0,48.86069913,1,0.731482435
18810,1,48.14645395,1,-1.042849545
18811,1,39.55552734,1,0.299492164
18812,1,48.08787786,1,1.52129596
18813,1,38.84805914,1,0.35166681
18814,1,53.01662651,1,-0.576799114
18815,1,41.73207074,0,0.449307271
18816,1,55.96418378,1,2.12656582
18817,0,29.42083691,1,-0.939378109
18818,0,35.89427999,0,0.088223857
18819,0,39.83507744,1,1.720094422
18820,1,53.98641501,1,-0.040912805
18821,1,37.21435262,0,0.3305816
18822,1,32.98958485,0,-0.023134543
18823,0,33.06807326,1,-1.344717484
18824,0,47.97370759,1,-0.535695358
18825,1,50.61343747,1,0.574088118
18826,0,48.79218411,1,0.603163479
18827,0,41.63306345,1,1.252795697
18828,1,40.16437715,1,0.110370728
18829,1,51.2802062,0,0.697042068
18830,1,46.61377723,1,0.746841074
18831,1,31.37898157,1,-0.003465362
18832,0,45.73701133,0,-1.634326931
18833,0,39.89191668,1,-0.508517843
18834,1,35.32325158,0,-0.668457523
18835,0,30.42175986,0,1.586126388
18836,1,38.55421869,0,0.21374942
18837,0,58.51397772,1,-0.679164253
18838,0,27.61692593,1,-0.710120001
18839,1,32.54325852,1,-0.218904923
18840,0,54.88968792,1,0.652548063
18841,0,42.76322869,1,1.059773107
18842,0,36.11436429,1,-0.299302787
18843,1,58.11774394,1,-0.264276256
18844,0,61.52278288,0,0.414358838
18845,1,34.38058674,1,0.457297772
18846,0,47.87778223,1,-0.515002481
18847,0,48.92488005,1,2.275950883
18848,1,48.60074889,0,-0.225084296
18849,0,41.22045738,0,-1.108436872
18850,0,48.91519918,0,1.203907932
18851,1,45.20496578,1,-1.41683967
18852,1,55.57206978,1,0.18870726
18853,1,42.12888767,0,0.18732487
18854,0,52.49443598,1,-1.233384073
18855,1,53.35603076,1,0.376705434
18856,0,58.84983218,1,-0.267400119
18857,0,34.49429807,1,-0.707623419
18858,1,57.61279141,1,0.359609042
18859,1,38.55711665,1,0.841881152
18860,1,49.44781692,0,-0.669693825
18861,0,38.67642198,1,-0.136554165
18862,0,45.22265018,0,-0.192613726
18863,0,37.17460315,0,0.170018951
18864,1,52.52066373,0,-1.533690597
18865,1,44.81715612,0,-1.013648034
18866,1,39.48634093,1,-0.792654384
18867,1,43.85990825,0,-0.629835044
18868,1,61.620178,1,-0.467852094
18869,1,60.96669901,1,0.087795248
18870,0,55.38962616,1,2.008348218
18871,0,47.31694582,0,-2.466618923
18872,0,41.50157862,1,-0.349884956
18873,1,38.12745514,1,0.714807315
18874,1,47.64362019,1,-0.943122286
18875,0,58.58666681,1,0.136435633
18876,1,57.78541993,0,-0.110174573
18877,1,48.05061654,0,3.086636029
18878,1,34.7042794,0,-0.100462186
18879,0,42.03176673,0,-1.24500248
18880,0,43.43837805,1,0.098676803
18881,1,42.27973867,0,1.094850996
18882,0,50.27161595,1,-2.339806488
18883,0,46.56116905,1,-1.606262878
18884,0,47.52659909,0,-0.425774242
18885,1,58.39574334,0,-0.615840555
18886,1,36.76751139,0,-0.746244964
18887,0,52.4678869,0,1.104062134
18888,1,60.73626775,0,0.665361981
18889,0,51.24017413,1,-0.408582736
18890,0,44.9816516,1,0.134934365
18891,0,33.67312917,1,-0.763580818
18892,0,50.27124746,1,-0.200981356
18893,1,41.48690756,0,-1.772477058
18894,0,64.18247569,0,-0.322699937
18895,0,35.87130251,0,0.79867955
18896,1,28.39543843,1,0.862894623
18897,0,80.19879802,1,-0.858808349
18898,0,37.94628624,1,-0.94158502
18899,0,49.90820454,1,-0.146284814
18900,1,50.25297442,1,0.026774855
18901,0,37.78311632,0,0.994425399
18902,0,37.41531145,1,-0.794457688
18903,0,55.11396908,1,-0.169355969
18904,1,44.24461898,0,-0.934063035
18905,0,51.71651845,1,-1.014234145
18906,0,41.70358498,0,1.196215068
18907,1,49.81331195,1,0.871365553
18908,1,58.14007221,1,0.998871142
18909,1,52.40256288,0,1.825023126
18910,1,47.06919954,0,-0.358727758
18911,1,55.14285491,1,-1.536012641
18912,1,38.60021283,0,-0.777711746
18913,0,61.19742717,0,-0.711645525
18914,1,41.19594076,0,1.660871358
18915,1,53.21219062,0,-0.294499838
18916,0,71.9914661,1,-1.235206334
18917,0,47.97201128,1,0.216841235
18918,1,45.78641683,1,0.242366484
18919,0,53.95281876,1,-1.69833182
18920,1,33.89472856,0,-1.032671391
18921,1,45.19298956,1,-1.367742086
18922,1,46.29405357,1,-1.164032066
18923,1,60.25663183,0,-0.431925668
18924,0,34.24894817,1,0.065779828
18925,1,52.78827904,0,0.862251526
18926,1,41.07349056,0,-0.655531689
18927,0,40.29220924,0,-0.159882991
18928,0,64.03417971,1,0.524488029
18929,1,35.68791722,1,0.014076077
18930,1,47.76899007,1,1.266420131
18931,1,53.66056062,1,-0.15639538
18932,0,49.30706534,1,-0.248869258
18933,1,36.67318411,0,0.397872694
18934,0,44.01562554,1,-2.31649336
18935,0,41.63756675,1,1.048486816
18936,1,38.44077411,1,-0.680526809
18937,0,50.60528337,1,0.739551555
18938,0,46.54477353,0,1.077989198
18939,1,49.63389454,0,-0.037126441
18940,1,46.59556698,1,-0.501560346
18941,1,66.44992352,0,0.81482386
18942,0,40.30736309,1,2.077702505
18943,1,64.00236617,1,-0.610043922
18944,1,52.16303142,0,0.687203591
18945,1,49.17559408,1,1.081527089
18946,1,31.94754093,0,1.279317764
18947,1,55.99901721,0,0.253837284
18948,1,61.54796201,0,-1.243746893
18949,0,31.8860628,1,0.040711887
18950,1,50.20685934,0,-0.471377722
18951,1,60.07096209,0,-0.143885857
18952,1,56.83961286,0,0.493622062
18953,0,32.18144499,1,-0.483938939
18954,1,34.88590047,0,-0.548423872
18955,1,55.14111791,1,0.007286714
18956,0,62.96949965,1,-1.090747266
18957,1,52.92066153,1,-1.50765933
18958,1,53.09933401,0,0.063790969
18959,1,38.86793219,0,1.10957216
18960,1,35.8950152,0,0.061233671
18961,1,37.86156642,1,1.166708111
18962,1,48.71200718,0,-0.329946265
18963,0,44.17148528,1,1.621918754
18964,1,40.95247064,1,-0.642621768
18965,1,49.38700454,1,-0.0437038
18966,0,39.53842127,1,-1.882820129
18967,1,41.88160088,1,-0.622226767
18968,1,43.30765674,1,-0.159046318
18969,1,49.53374186,1,-1.171304677
18970,1,42.0665339,0,1.313166059
18971,1,40.62215042,0,1.866471748
18972,1,51.31871708,1,0.58193947
18973,0,29.24074665,0,0.898819571
18974,1,36.1410393,1,0.153370536
18975,1,55.5860813,1,1.021655685
18976,0,33.53312434,0,-0.914522957
18977,0,42.75274242,0,1.687127833
18978,0,44.96274522,1,0.156827371
18979,1,37.77417025,0,0.26457237
18980,1,47.50939046,1,-0.011708694
18981,1,70.74922877,1,-0.211534265
18982,1,44.9384573,0,2.261990078
18983,1,49.08314201,0,0.288160461
18984,1,41.29264625,1,-0.646632441
18985,1,51.60877407,1,1.303535245
18986,0,37.41795676,0,-0.111844669
18987,1,58.82799168,0,-0.156566136
18988,1,37.83681777,1,0.557787064
18989,1,43.51924791,1,-0.751420915
18990,0,31.47770343,1,-0.443380189
18991,1,30.13019596,1,-0.401835376
18992,1,51.03287311,0,-1.583010263
18993,1,40.3440054,1,-0.511023171
18994,1,79.04531861,0,0.616007034
18995,1,49.72660707,0,0.697030418
18996,0,45.99821067,1,-0.944969882
18997,0,32.20001244,1,-1.138549692
18998,0,49.88839842,1,1.525561894
18999,1,45.03885399,0,-0.665401338
19000,0,36.78555026,0,-1.23966826
19001,1,61.78853299,0,0.2074997
19002,1,39.65846738,1,0.024285718
19003,1,46.49522946,1,-0.298939492
19004,0,44.68536719,1,0.24917928
19005,0,45.84253107,0,-0.240768961
19006,0,40.27456998,1,0.379086614
19007,0,33.03303924,1,-0.093400375
19008,1,40.01531805,1,1.750791994
19009,1,39.80883981,1,-0.914611742
19010,1,42.84206232,0,-0.137127538
19011,1,42.17433698,1,-1.247782907
19012,1,51.04150415,1,-1.258937638
19013,0,52.35958097,1,-0.460870776
19014,0,47.23590336,0,-0.12806123
19015,0,43.70228281,0,-0.325906695
19016,0,50.8415921,1,-0.949713294
19017,1,47.24636835,1,-0.216436292
19018,1,51.25174359,1,0.805408486
19019,0,44.18240588,1,1.212562724
19020,1,46.09541258,1,-1.047923972
19021,1,52.96121058,1,-0.704543492
19022,1,48.96838184,1,0.227916656
19023,1,48.85778346,1,0.917013787
19024,0,40.20958613,0,-0.376568235
19025,1,46.20434377,0,-1.547202322
19026,1,45.80186988,0,-0.837230474
19027,1,39.17936641,1,0.7716401
19028,0,45.3900493,0,-0.35415536
19029,1,44.80385861,1,0.873678492
19030,0,44.74685616,1,1.114176598
19031,1,40.19674319,0,-1.684884725
19032,0,61.96852342,0,-0.950611975
19033,0,34.30501522,1,2.176820256
19034,1,51.47376906,0,0.127125652
19035,1,31.57059793,0,-1.029662953
19036,0,40.91494162,1,-0.721937054
19037,1,51.84620556,1,-0.800637423
19038,1,35.12533222,1,1.993494191
19039,0,52.25567744,0,0.303682126
19040,0,39.13323861,1,-0.188914391
19041,1,51.34501535,0,-0.255614655
19042,0,51.16510532,0,0.468832885
19043,1,49.59275683,0,-0.141422655
19044,1,56.51541194,1,1.50986925
19045,1,41.49938408,0,1.813241605
19046,0,47.82703026,1,-0.162529811
19047,1,41.82973801,0,-1.284663326
19048,0,38.78487281,1,0.098445096
19049,1,48.14343454,0,0.608980642
19050,0,33.72907195,1,-0.386114437
19051,0,34.95683893,0,0.113994759
19052,0,42.67761917,1,1.646417604
19053,1,54.76053877,1,0.814668559
19054,0,59.10461105,0,1.292803877
19055,0,37.27378933,1,-2.064589462
19056,0,33.75418166,1,0.951013872
19057,0,34.70928106,1,0.675929054
19058,1,59.86405494,1,0.238710682
19059,0,46.25455696,1,-1.155236775
19060,0,48.68182411,1,1.292046131
19061,1,38.35732353,0,-0.461188336
19062,1,38.95356642,0,0.512752856
19063,0,50.88916617,1,0.565856359
19064,0,55.49715213,0,-1.386327808
19065,1,57.22288627,1,1.012452884
19066,1,41.18719463,0,-1.255444318
19067,0,31.55908907,0,0.008413506
19068,0,41.30020492,1,0.470318884
19069,0,52.91164939,1,-1.127638238
19070,0,35.34882971,1,-2.561326148
19071,0,56.94695649,1,0.1536016
19072,1,44.19760441,1,0.365020613
19073,0,28.69929504,1,-1.500389667
19074,1,62.67106889,1,-0.247035757
19075,1,37.00286168,0,0.217590812
19076,0,54.44426163,0,-0.311805287
19077,1,32.15293725,1,-0.368327197
19078,1,50.19349709,1,1.201327784
19079,1,61.92218277,0,-0.818077699
19080,0,40.34151173,1,0.624849423
19081,1,47.95016955,1,-0.494871228
19082,1,32.44363625,1,2.03944274
19083,0,46.69351672,1,-0.49649135
19084,1,36.35145866,1,-0.550946989
19085,0,53.5988787,0,0.559552705
19086,0,57.98740917,0,0.460034491
19087,1,50.8218956,0,-0.378872837
19088,0,54.96965372,1,-0.12453297
19089,1,35.91300133,1,1.254821288
19090,1,48.31675163,0,-1.407580987
19091,1,44.38288029,0,-0.917369726
19092,1,41.9914403,1,-1.140020828
19093,0,63.94696268,1,0.107653075
19094,0,57.98443482,0,-0.336179321
19095,1,36.87988158,1,-0.980655067
19096,0,32.40379122,0,-1.20626349
19097,0,48.17570036,1,-0.74750511
19098,0,41.95723046,0,0.045102719
19099,0,47.32653335,1,0.023484366
19100,1,53.78011087,1,-0.189042376
19101,1,57.13994665,1,-0.940674088
19102,0,47.29455537,0,-0.820551896
19103,0,37.81528761,1,-0.761120695
19104,0,34.78249169,0,0.154393212
19105,0,37.65932939,0,-0.475057216
19106,1,30.15767184,0,1.09561473
19107,0,42.66103803,1,-1.568388555
19108,0,36.28386821,1,1.453988045
19109,1,57.4676039,0,1.01683748
19110,0,50.30231661,0,-0.897791039
19111,0,41.04408132,1,-1.267622523
19112,1,47.51803205,0,0.435098878
19113,0,46.09911412,1,-0.218001696
19114,0,49.33378851,1,0.501290744
19115,0,40.48558536,0,1.196823737
19116,0,43.19576252,1,-0.290434438
19117,0,55.91818049,0,-0.642555382
19118,0,52.79399599,1,0.452694434
19119,1,45.9062155,1,-0.03655586
19120,0,46.04525218,0,0.680038995
19121,0,26.36469293,0,0.089661118
19122,1,50.02203679,1,0.257110129
19123,0,36.77705351,0,-0.412832466
19124,1,62.83716271,1,-0.462197614
19125,0,58.95795019,0,0.155512574
19126,1,40.05075202,1,-0.293624858
19127,1,52.84807605,1,-1.040064821
19128,0,36.12759799,1,-0.802495762
19129,1,57.8381481,1,0.896361705
19130,0,41.83007137,0,1.729032212
19131,1,60.7977756,1,0.308087595
19132,0,33.9691459,1,-0.724941036
19133,0,47.76911639,0,1.644436468
19134,1,55.96414746,0,-0.218381698
19135,1,47.603173,1,-0.834732587
19136,0,48.09452679,0,-0.038188021
19137,0,34.43792042,0,0.967434451
19138,0,39.84502366,1,-0.898153497
19139,1,55.28071747,0,0.117941425
19140,1,49.31539571,1,0.446830297
19141,0,43.02322181,1,0.171510339
19142,1,27.5925026,1,-1.096790271
19143,0,35.25201656,1,-0.402613773
19144,0,39.8265386,1,-2.564657208
19145,1,40.13240807,0,-0.944134455
19146,1,56.57500473,1,-1.93285746
19147,1,52.72989416,1,0.604709154
19148,1,33.83783235,1,-0.928289798
19149,0,45.37257863,1,-0.768017267
19150,1,49.01030412,1,-1.646545599
19151,0,42.27077254,1,-0.228693477
19152,0,51.94937737,1,-0.318181015
19153,0,43.94989378,1,-1.950043376
19154,1,43.52273838,0,-2.040008478
19155,1,68.35706901,0,0.100261085
19156,0,58.04354197,1,-0.671222426
19157,0,46.52369755,0,-0.295311036
19158,1,47.18648264,1,-1.462021153
19159,0,44.64874395,0,-0.344567294
19160,1,42.16669477,0,-0.946610039
19161,1,32.86557162,1,-0.565614066
19162,1,42.29194991,1,-1.021630725
19163,0,37.99334491,1,-0.129641105
19164,0,68.4793572,1,-2.261729459
19165,1,44.8380519,0,0.570246047
19166,1,40.75876164,1,0.140063232
19167,0,28.22458253,0,-1.786650436
19168,0,48.33665734,0,0.092442071
19169,0,31.67655795,1,-0.512140983
19170,0,44.45824595,1,0.652615961
19171,1,45.61500122,1,-0.884658759
19172,1,45.70216512,0,-0.009300663
19173,1,50.95251592,0,0.128344076
19174,1,44.73556126,1,-2.030442021
19175,0,46.06250383,1,-0.22993379
19176,0,42.4794216,1,-0.560987161
19177,0,69.60220078,0,0.9428664
19178,0,32.46704829,0,-1.735247671
19179,0,30.78360656,1,-0.052396549
19180,0,38.45815981,0,-0.125891035
19181,1,43.22156454,1,1.121002266
19182,0,37.74979668,1,-0.66069082
19183,0,38.74823103,0,-0.580830763
19184,0,62.27931141,0,0.391579357
19185,0,53.80964658,1,0.565811432
19186,1,55.15632472,1,0.214810058
19187,0,46.93932681,1,0.768827377
19188,1,53.1412083,0,-0.0783593
19189,0,49.94537174,1,-0.547692649
19190,0,52.2687314,0,1.224033646
19191,0,43.9063765,1,0.192757041
19192,1,54.57467976,1,-0.048534158
19193,0,52.53468336,1,-0.985576357
19194,0,36.47631905,1,1.990496169
19195,1,43.2621277,0,0.96500042
19196,0,46.33834782,1,0.600492113
19197,1,41.01663501,1,-2.845843336
19198,0,30.70139891,0,-1.057038322
19199,1,55.81346963,1,-0.466712372
19200,0,74.42422301,0,0.847521641
19201,1,47.29121479,1,0.135970413
19202,0,38.03899511,0,0.531676509
19203,1,42.48617352,1,-0.871965069
19204,1,37.84952416,0,-0.57552158
19205,1,31.57171927,1,1.305840021
19206,0,43.18590511,1,-0.450285241
19207,0,51.05097098,1,-1.101142178
19208,0,47.31020189,1,-1.208428679
19209,1,47.46630106,1,-1.940847457
19210,1,34.64866645,1,0.209252988
19211,0,40.579828,1,1.251952083
19212,0,38.2738919,0,-0.937821143
19213,1,46.94379511,1,-1.614125856
19214,1,53.57930293,0,-0.57873822
19215,0,51.38693474,0,-0.308470894
19216,0,58.05658881,1,1.60791504
19217,0,32.56683183,1,-0.213747749
19218,0,48.83100167,0,0.316166825
19219,0,46.00828282,1,0.875950004
19220,0,44.48735838,0,-1.230528272
19221,0,39.65502923,0,0.07880031
19222,1,45.10115131,0,-0.701543438
19223,1,37.55536623,1,-0.887363073
19224,1,41.26611867,0,1.270942979
19225,1,50.18053488,1,-1.209284444
19226,0,40.92340024,1,-1.033573289
19227,0,45.11692579,1,-0.426816363
19228,0,53.76762108,1,0.652929118
19229,0,51.59086572,1,0.406014693
19230,1,39.12677561,0,0.464047532
19231,0,55.07172813,1,-0.224699536
19232,1,42.58454003,1,-0.265860113
19233,0,65.34764416,1,0.018887385
19234,1,49.11098969,1,-1.847292969
19235,0,45.70245761,0,0.036885853
19236,0,54.55076401,1,-0.153328374
19237,1,35.24929929,1,-0.501677645
19238,0,36.42609668,0,-0.690391798
19239,1,40.36181412,1,-0.985298102
19240,1,48.38940918,0,2.147235235
19241,0,52.20998889,0,-0.437289214
19242,1,41.70150496,0,0.517111748
19243,1,46.33915889,1,1.916684611
19244,0,48.24536517,0,-0.295933312
19245,0,41.57688421,0,0.765358672
19246,1,48.72796892,1,-0.050308592
19247,1,44.77553494,0,-0.238048531
19248,0,34.94290416,1,-1.223532328
19249,1,47.0964047,0,0.044063353
19250,0,45.66192232,1,1.90419897
19251,0,44.11717369,1,1.24338986
19252,0,38.60944371,1,-1.37281443
19253,0,43.87565606,1,1.232170578
19254,0,51.27516879,1,-1.413457521
19255,0,42.01781559,1,0.5197479
19256,0,54.6313536,0,0.803746983
19257,1,47.95176939,0,0.015746287
19258,0,51.09255187,0,0.723539231
19259,1,41.11045242,1,-0.576131626
19260,1,64.70510529,1,0.8109477
19261,1,36.72410409,1,-0.463321325
19262,0,40.77112096,0,-0.039501617
19263,0,42.64419319,1,0.669566753
19264,0,41.79866895,0,0.669068212
19265,0,41.40217947,0,0.673846185
19266,1,48.32073369,1,0.87108108
