id,y,w,region,usuario,antiguedad,genero
7341,1,1,RegionB,Ligero,52.63417884,Mujer
7342,1,1,RegionA,Pesado,63.43646824,Mujer
7343,0,1,RegionC,Ligero,48.73965301,Hombre
7344,1,1,RegionB,Ligero,41.25342526,Mujer
7345,0,1,RegionC,Pesado,28.86184353,Hombre
7346,0,1,RegionB,Ligero,55.2173903,Mujer
7347,0,1,RegionB,Ligero,55.61195665,Hombre
7348,1,1,RegionA,Pesado,55.88774203,Mujer
7349,1,1,RegionB,Ligero,48.16969596,Hombre
7350,0,1,RegionA,Ligero,9.144989726,Mujer
7351,0,1,RegionB,Ligero,57.12269279,Mujer
7352,1,1,RegionA,Pesado,53.3166481,Hombre
7353,1,1,RegionB,Pesado,54.4926706,Mujer
7354,0,1,RegionC,Pesado,25.6375061,Mujer
7355,0,1,RegionA,Ligero,29.36609684,Mujer
7356,1,1,RegionB,Pesado,58.87032855,Hombre
7357,0,1,RegionC,Ligero,60.3970267,Hombre
7358,0,1,RegionC,Ligero,42.0031873,Hombre
7359,0,1,RegionA,Ligero,41.9319228,Mujer
7360,1,1,RegionA,Ligero,46.38203789,Hombre
7361,0,1,RegionC,Ligero,27.28293346,Hombre
7362,1,1,RegionC,Ligero,41.54036792,Hombre
7363,1,1,RegionC,Ligero,55.65254549,Mujer
7364,0,1,RegionC,Ligero,30.98251588,Mujer
7365,1,1,RegionB,Ligero,53.62117554,Mujer
7366,1,1,RegionB,Ligero,29.09472814,Hombre
7367,0,1,RegionB,Ligero,23.70800876,Mujer
7368,0,1,RegionC,Ligero,54.33058095,Mujer
7369,0,1,RegionA,Ligero,57.02731326,Hombre
7370,0,1,RegionC,Ligero,21.57759752,Mujer
7371,1,1,RegionC,Ligero,44.29555322,Mujer
7372,1,1,RegionB,Ligero,58.44856199,Mujer
7373,0,1,RegionA,Pesado,56.11150622,Mujer
7374,0,1,RegionB,Pesado,25.31577728,Mujer
7375,0,1,RegionA,Ligero,37.23068392,Hombre
7376,0,1,RegionC,Ligero,49.15183052,Mujer
7377,1,1,RegionC,Pesado,60.38131598,Hombre
7378,0,1,RegionA,Ligero,42.84757737,Mujer
7379,0,1,RegionC,Ligero,34.07593587,Mujer
7380,0,1,RegionB,Ligero,38.89635259,Mujer
7381,0,1,RegionB,Ligero,51.06362017,Mujer
7382,0,1,RegionC,Pesado,68.72501656,Mujer
7383,1,1,RegionB,Pesado,21.14685758,Hombre
7384,1,1,RegionA,Pesado,54.40127847,Hombre
7385,1,1,RegionA,Ligero,30.08885366,Hombre
7386,0,1,RegionC,Ligero,50.45505773,Hombre
7387,1,1,RegionB,Ligero,52.47889435,Hombre
7388,0,1,RegionC,Ligero,31.19534785,Hombre
7389,1,1,RegionC,Pesado,49.40552816,Mujer
7390,1,1,RegionA,Ligero,44.10684336,Mujer
7391,0,1,RegionC,Ligero,49.69742001,Mujer
7392,1,1,RegionC,Ligero,51.99861395,Mujer
7393,0,1,RegionB,Ligero,19.65666789,Hombre
7394,0,1,RegionB,Ligero,51.47388782,Mujer
7395,0,1,RegionC,Ligero,51.58198448,Mujer
7396,1,1,RegionA,Pesado,31.86679942,Hombre
7397,1,1,RegionA,Ligero,46.37000598,Mujer
7398,0,1,RegionC,Ligero,21.72941625,Hombre
7399,0,1,RegionA,Ligero,34.26978377,Mujer
7400,0,1,RegionC,Ligero,41.55551631,Hombre
7401,0,1,RegionC,Ligero,26.06016262,Mujer
7402,0,1,RegionC,Ligero,23.46259705,Hombre
7403,0,1,RegionA,Pesado,47.76685565,Mujer
7404,0,1,RegionB,Ligero,27.90122154,Hombre
7405,0,1,RegionB,Ligero,50.64324513,Hombre
7406,0,1,RegionB,Ligero,29.63341898,Hombre
7407,1,1,RegionB,Ligero,57.49559915,Hombre
7408,1,1,RegionB,Ligero,33.01217459,Mujer
7409,0,1,RegionC,Pesado,44.68410182,Hombre
7410,1,1,RegionC,Ligero,39.39664012,Hombre
7411,1,1,RegionB,Ligero,41.8584196,Hombre
7412,0,1,RegionC,Ligero,28.82304606,Mujer
7413,0,1,RegionA,Ligero,35.49550907,Mujer
7414,0,1,RegionA,Ligero,5.554925572,Hombre
7415,0,1,RegionA,Ligero,56.10167788,Hombre
7416,0,1,RegionC,Pesado,61.375812,Mujer
7417,0,1,RegionB,Ligero,40.85184793,Hombre
7418,1,1,RegionA,Ligero,52.27410659,Mujer
7419,0,1,RegionA,Ligero,15.62774715,Hombre
7420,0,1,RegionC,Ligero,24.95449411,Mujer
7421,0,1,RegionB,Ligero,53.4600492,Mujer
7422,0,1,RegionB,Ligero,22.59794996,Mujer
7423,1,1,RegionB,Ligero,34.24996035,Hombre
7424,0,1,RegionB,Pesado,58.45524053,Hombre
7425,0,1,RegionA,Ligero,45.87743919,Mujer
7426,0,1,RegionC,Ligero,27.55406759,Hombre
7427,1,1,RegionA,Ligero,30.29357948,Mujer
7428,0,1,RegionB,Pesado,61.41623924,Hombre
7429,0,1,RegionC,Ligero,58.90850364,Mujer
7430,0,1,RegionB,Ligero,48.6753428,Hombre
7431,1,1,RegionA,Ligero,22.03882394,Hombre
7432,0,1,RegionB,Ligero,62.87342829,Mujer
7433,0,1,RegionB,Ligero,57.7720772,Hombre
7434,1,1,RegionB,Ligero,58.26786478,Mujer
7435,0,1,RegionC,Pesado,33.39446047,Hombre
7436,1,1,RegionA,Pesado,51.61035832,Hombre
7437,1,1,RegionC,Ligero,39.85901201,Mujer
7438,1,1,RegionB,Ligero,48.55190223,Mujer
7439,1,1,RegionB,Ligero,51.51874075,Mujer
7440,0,1,RegionC,Ligero,39.17121562,Hombre
7441,0,1,RegionA,Ligero,41.41920888,Hombre
7442,1,1,RegionB,Ligero,59.17531979,Hombre
7443,1,1,RegionB,Ligero,22.38124722,Hombre
7444,0,1,RegionA,Ligero,57.66232356,Hombre
7445,1,1,RegionC,Pesado,25.15997283,Mujer
7446,0,1,RegionA,Ligero,58.86146686,Hombre
7447,0,1,RegionB,Ligero,32.14235761,Mujer
7448,0,1,RegionC,Ligero,44.48403591,Hombre
7449,0,1,RegionC,Pesado,61.74558071,Mujer
7450,0,1,RegionA,Ligero,36.39551007,Hombre
7451,0,1,RegionB,Pesado,38.63011718,Mujer
7452,1,1,RegionB,Pesado,36.43610269,Hombre
7453,0,1,RegionB,Pesado,28.7797761,Mujer
7454,1,1,RegionC,Ligero,63.45161633,Hombre
7455,0,1,RegionB,Ligero,34.33939693,Hombre
7456,0,1,RegionA,Pesado,31.03272877,Hombre
7457,0,1,RegionA,Ligero,43.44296669,Mujer
7458,0,1,RegionB,Ligero,22.01025549,Mujer
7459,0,1,RegionA,Ligero,27.6481021,Hombre
7460,0,1,RegionB,Ligero,47.91027562,Hombre
7461,0,1,RegionC,Ligero,32.36764233,Mujer
7462,0,1,RegionC,Ligero,35.35010633,Hombre
7463,0,1,RegionA,Ligero,32.38625892,Hombre
7464,0,1,RegionB,Ligero,33.39119608,Mujer
7465,0,1,RegionC,Ligero,59.82909635,Mujer
7466,1,1,RegionB,Pesado,17.97686875,Hombre
7467,0,1,RegionC,Ligero,33.80574975,Mujer
7468,0,1,RegionA,Pesado,35.81194345,Hombre
7469,0,1,RegionA,Pesado,62.59895141,Mujer
7470,1,1,RegionB,Ligero,22.07447643,Mujer
7471,1,1,RegionA,Pesado,47.28522127,Mujer
7472,1,1,RegionC,Ligero,51.30123254,Mujer
7473,1,1,RegionA,Ligero,42.71761024,Mujer
7474,0,1,RegionA,Ligero,44.96202,Mujer
7475,1,1,RegionA,Ligero,48.58231933,Hombre
7476,0,1,RegionB,Pesado,15.6417228,Hombre
7477,0,1,RegionC,Ligero,57.84432702,Mujer
7478,0,1,RegionB,Ligero,46.11955787,Mujer
7479,0,1,RegionB,Pesado,25.98632437,Mujer
7480,1,1,RegionA,Ligero,67.36961432,Hombre
7481,0,1,RegionB,Ligero,21.58434761,Hombre
7482,1,1,RegionB,Pesado,34.52175339,Hombre
7483,0,1,RegionC,Pesado,58.21057445,Hombre
7484,1,1,RegionC,Ligero,50.8844014,Hombre
7485,0,1,RegionA,Ligero,48.26967695,Mujer
7486,1,1,RegionC,Ligero,47.47837291,Hombre
7487,1,1,RegionA,Ligero,44.41147595,Mujer
7488,0,1,RegionB,Pesado,35.02218608,Mujer
7489,1,1,RegionB,Ligero,45.99552855,Hombre
7490,0,1,RegionC,Pesado,51.86724628,Mujer
7491,0,1,RegionA,Ligero,65.81025512,Hombre
7492,0,1,RegionC,Pesado,28.93032267,Mujer
7493,1,1,RegionC,Pesado,29.3840538,Mujer
7494,0,1,RegionB,Ligero,35.39669311,Hombre
7495,0,1,RegionA,Ligero,15.40999696,Mujer
7496,0,1,RegionC,Ligero,49.13101519,Hombre
7497,0,1,RegionA,Ligero,31.26460202,Hombre
7498,0,1,RegionC,Ligero,46.95934169,Hombre
7499,1,1,RegionB,Ligero,61.5595408,Hombre
7500,1,1,RegionC,Ligero,50.37557228,Hombre
7501,0,1,RegionA,Ligero,22.62643633,Mujer
7502,0,1,RegionC,Ligero,19.40058712,Hombre
7503,0,1,RegionC,Ligero,35.75974956,Mujer
7504,0,1,RegionB,Pesado,14.66486096,Mujer
7505,1,1,RegionC,Ligero,56.13053427,Mujer
7506,0,1,RegionC,Ligero,50.00473573,Hombre
7507,1,1,RegionA,Ligero,9.706753423,Mujer
7508,0,1,RegionB,Pesado,43.94692147,Mujer
7509,0,1,RegionC,Pesado,30.9255822,Hombre
7510,0,1,RegionC,Pesado,19.94216021,Hombre
7511,1,1,RegionB,Ligero,47.92047978,Hombre
7512,0,1,RegionA,Ligero,53.48776881,Hombre
7513,0,1,RegionC,Ligero,16.54970359,Mujer
7514,0,1,RegionC,Ligero,19.21225533,Mujer
7515,0,1,RegionA,Pesado,37.39576698,Mujer
7516,1,1,RegionC,Ligero,59.0120131,Mujer
7517,1,1,RegionB,Ligero,17.09065912,Mujer
7518,0,1,RegionA,Ligero,19.16815154,Hombre
7519,1,1,RegionC,Ligero,62.03806131,Mujer
7520,0,1,RegionC,Pesado,41.24462799,Mujer
7521,1,1,RegionB,Ligero,25.54989848,Hombre
7522,1,1,RegionB,Ligero,26.87956064,Mujer
7523,1,1,RegionA,Ligero,54.90570106,Mujer
7524,0,1,RegionC,Ligero,54.03185715,Hombre
7525,0,1,RegionC,Pesado,45.04663044,Mujer
7526,0,1,RegionB,Ligero,36.34916162,Hombre
7527,0,1,RegionB,Ligero,39.19225572,Mujer
7528,0,1,RegionB,Ligero,43.15143596,Hombre
7529,0,1,RegionB,Ligero,40.69099907,Hombre
7530,1,1,RegionA,Ligero,51.26610617,Hombre
7531,0,1,RegionA,Ligero,35.3837016,Hombre
7532,0,1,RegionB,Ligero,62.41254268,Hombre
7533,0,1,RegionA,Ligero,29.88407214,Hombre
7534,1,1,RegionB,Pesado,30.0344917,Mujer
7535,0,1,RegionC,Ligero,32.6510071,Mujer
7536,0,1,RegionA,Pesado,15.37937226,Mujer
7537,0,1,RegionC,Ligero,45.37487801,Hombre
7538,1,1,RegionC,Pesado,46.79193611,Mujer
7539,0,1,RegionC,Pesado,31.74981035,Hombre
7540,0,1,RegionA,Ligero,53.00735288,Hombre
7541,1,1,RegionB,Pesado,25.88290771,Mujer
7542,0,1,RegionA,Ligero,53.83513936,Hombre
7543,0,1,RegionC,Pesado,41.43259358,Hombre
7544,0,1,RegionA,Ligero,49.44269732,Mujer
7545,0,1,RegionC,Ligero,54.40799349,Hombre
7546,1,1,RegionC,Ligero,33.78128898,Mujer
7547,0,1,RegionB,Ligero,29.09993126,Hombre
7548,0,1,RegionA,Ligero,26.18355341,Hombre
7549,1,1,RegionB,Ligero,67.18959657,Mujer
7550,0,1,RegionB,Ligero,26.04338439,Mujer
7551,0,1,RegionB,Ligero,45.57503194,Hombre
7552,0,1,RegionC,Ligero,21.32391868,Hombre
7553,1,1,RegionA,Pesado,54.84447094,Hombre
7554,0,1,RegionC,Ligero,55.92022486,Hombre
7555,0,1,RegionB,Ligero,47.53945636,Hombre
7556,1,1,RegionB,Pesado,31.80919838,Hombre
7557,0,1,RegionA,Pesado,57.33790264,Hombre
7558,0,1,RegionA,Ligero,26.10447506,Mujer
7559,0,1,RegionC,Ligero,48.8924891,Mujer
7560,0,1,RegionA,Ligero,49.84357859,Mujer
7561,0,1,RegionC,Ligero,38.51390574,Mujer
7562,0,1,RegionC,Ligero,45.98775658,Mujer
7563,0,1,RegionC,Pesado,42.80754118,Hombre
7564,1,1,RegionA,Ligero,56.48860051,Mujer
7565,0,1,RegionC,Ligero,55.30884459,Hombre
7566,1,1,RegionB,Ligero,39.92786749,Mujer
7567,1,1,RegionB,Ligero,43.09223223,Mujer
7568,0,1,RegionC,Ligero,21.05448272,Mujer
7569,0,1,RegionA,Ligero,36.05948432,Mujer
7570,1,1,RegionB,Pesado,49.47171219,Hombre
7571,0,1,RegionA,Pesado,15.07043467,Hombre
7572,1,1,RegionA,Ligero,47.68113771,Mujer
7573,0,1,RegionC,Ligero,36.68319741,Mujer
7574,0,1,RegionB,Ligero,47.77940215,Mujer
7575,0,1,RegionB,Ligero,38.85176948,Mujer
7576,1,1,RegionB,Ligero,36.71050013,Mujer
7577,0,1,RegionA,Ligero,33.66211145,Hombre
7578,1,1,RegionA,Pesado,48.37326778,Hombre
7579,0,1,RegionC,Ligero,18.66080352,Mujer
7580,0,1,RegionA,Pesado,44.52634796,Mujer
7581,1,1,RegionA,Ligero,44.102043,Hombre
7582,0,1,RegionC,Pesado,66.93505845,Mujer
7583,0,1,RegionC,Pesado,33.28575377,Mujer
7584,0,1,RegionC,Ligero,44.35459257,Mujer
7585,1,1,RegionB,Ligero,33.83333777,Hombre
7586,0,1,RegionB,Pesado,42.57717753,Mujer
7587,0,1,RegionC,Ligero,39.79828051,Mujer
7588,0,1,RegionC,Ligero,66.97550233,Mujer
7589,0,1,RegionC,Ligero,20.6871278,Hombre
7590,0,1,RegionA,Ligero,47.60285728,Hombre
7591,0,1,RegionB,Ligero,48.39033345,Hombre
7592,0,1,RegionA,Pesado,40.94150448,Hombre
7593,0,1,RegionA,Pesado,49.11198237,Mujer
7594,1,1,RegionC,Pesado,52.46499541,Mujer
7595,1,1,RegionA,Pesado,55.29346048,Mujer
7596,0,1,RegionC,Ligero,30.09185898,Mujer
7597,1,1,RegionC,Pesado,44.68862203,Hombre
7598,1,1,RegionC,Ligero,32.07655872,Hombre
7599,0,1,RegionB,Ligero,43.9373068,Mujer
7600,1,1,RegionC,Ligero,36.79202424,Mujer
7601,1,1,RegionC,Ligero,49.19624672,Hombre
7602,0,1,RegionB,Ligero,36.99737202,Hombre
7603,0,1,RegionC,Pesado,35.78788318,Hombre
7604,0,1,RegionA,Ligero,52.39365091,Mujer
7605,0,1,RegionA,Pesado,45.89475009,Hombre
7606,0,1,RegionC,Ligero,39.98912089,Hombre
7607,0,1,RegionB,Ligero,46.57662189,Hombre
7608,1,1,RegionB,Pesado,45.61000595,Mujer
7609,0,1,RegionA,Ligero,19.08148869,Mujer
7610,0,1,RegionB,Ligero,29.61274857,Hombre
7611,1,1,RegionB,Ligero,45.45607866,Mujer
7612,0,1,RegionB,Ligero,47.81568669,Mujer
7613,0,1,RegionB,Pesado,56.79856541,Hombre
7614,1,1,RegionB,Pesado,22.49719181,Hombre
7615,0,1,RegionC,Ligero,32.14349378,Hombre
7616,0,1,RegionC,Ligero,45.23904765,Hombre
7617,1,1,RegionB,Ligero,45.35787402,Hombre
7618,0,1,RegionC,Pesado,46.47165293,Hombre
7619,0,1,RegionC,Ligero,24.197349,Hombre
7620,0,1,RegionB,Ligero,24.39119975,Hombre
7621,0,1,RegionA,Ligero,43.47040658,Mujer
7622,0,1,RegionC,Ligero,19.80221299,Mujer
7623,0,1,RegionB,Ligero,47.31466738,Hombre
7624,1,1,RegionC,Pesado,50.58458106,Hombre
7625,0,1,RegionC,Pesado,37.32324614,Mujer
7626,1,1,RegionC,Ligero,36.80347163,Hombre
7627,0,1,RegionC,Ligero,69.72536707,Hombre
7628,1,1,RegionC,Ligero,22.7821249,Hombre
7629,1,1,RegionC,Pesado,26.17743442,Mujer
7630,1,1,RegionA,Ligero,48.31911181,Mujer
7631,0,1,RegionC,Ligero,47.66513794,Mujer
7632,0,1,RegionB,Ligero,44.48103096,Mujer
7633,0,1,RegionC,Ligero,59.72430269,Mujer
7634,1,1,RegionB,Ligero,55.77358653,Mujer
7635,1,1,RegionB,Ligero,63.09271249,Hombre
7636,0,1,RegionA,Pesado,61.15373051,Hombre
7637,1,1,RegionA,Ligero,27.8043024,Hombre
7638,0,1,RegionC,Pesado,51.29460067,Hombre
7639,0,1,RegionB,Pesado,29.02790178,Hombre
7640,0,1,RegionA,Ligero,56.74437992,Hombre
7641,0,1,RegionC,Ligero,39.43136632,Mujer
7642,0,1,RegionA,Ligero,64.02203673,Mujer
7643,0,1,RegionB,Ligero,58.01074589,Mujer
7644,0,1,RegionC,Pesado,32.91733451,Mujer
7645,0,1,RegionA,Pesado,52.0042666,Hombre
7646,0,1,RegionA,Ligero,31.7720042,Mujer
7647,1,1,RegionB,Ligero,26.33383668,Hombre
7648,1,1,RegionB,Pesado,29.14998415,Mujer
7649,1,1,RegionA,Ligero,33.70317975,Hombre
7650,1,1,RegionA,Ligero,47.57231761,Hombre
7651,1,1,RegionA,Ligero,23.86003592,Hombre
7652,1,1,RegionB,Ligero,61.43592831,Mujer
7653,0,1,RegionC,Ligero,30.30275799,Hombre
7654,0,1,RegionC,Ligero,50.29187464,Hombre
7655,1,1,RegionC,Ligero,42.25735513,Mujer
7656,0,1,RegionC,Pesado,16.10390975,Mujer
7657,0,1,RegionB,Ligero,40.89664517,Mujer
7658,0,1,RegionC,Pesado,35.78858942,Mujer
7659,0,1,RegionB,Pesado,51.19469615,Hombre
7660,1,1,RegionC,Pesado,57.75514939,Hombre
7661,0,1,RegionC,Pesado,23.38334971,Mujer
7662,1,1,RegionA,Ligero,53.25469574,Hombre
7663,0,1,RegionB,Ligero,33.69907423,Mujer
7664,1,1,RegionA,Pesado,42.84705755,Hombre
7665,1,1,RegionB,Ligero,57.56926023,Mujer
7666,0,1,RegionC,Ligero,32.03710783,Mujer
7667,0,1,RegionB,Pesado,45.00967609,Hombre
7668,0,1,RegionA,Pesado,24.40026332,Mujer
7669,0,1,RegionB,Ligero,55.01525011,Mujer
7670,0,1,RegionB,Ligero,20.09777679,Mujer
7671,0,1,RegionB,Ligero,27.3163746,Mujer
7672,1,1,RegionC,Ligero,15.50694782,Mujer
7673,0,1,RegionA,Ligero,32.14465596,Mujer
7674,1,1,RegionC,Pesado,19.10584257,Hombre
7675,0,1,RegionB,Ligero,36.32019745,Mujer
7676,0,1,RegionA,Pesado,18.06709134,Hombre
7677,0,1,RegionC,Ligero,48.36425113,Hombre
7678,0,1,RegionA,Ligero,36.88998131,Hombre
7679,0,1,RegionC,Ligero,59.34949037,Mujer
7680,1,1,RegionB,Ligero,21.57680834,Mujer
7681,1,1,RegionB,Pesado,55.18047531,Mujer
7682,0,1,RegionB,Pesado,30.65711092,Mujer
7683,0,1,RegionB,Pesado,52.84920405,Mujer
7684,1,1,RegionB,Pesado,57.38302965,Mujer
7685,0,1,RegionA,Ligero,56.22278342,Hombre
7686,1,1,RegionB,Ligero,20.51415937,Mujer
7687,0,1,RegionA,Ligero,20.81549421,Mujer
7688,1,1,RegionB,Pesado,29.1719041,Mujer
7689,1,1,RegionA,Ligero,37.49902283,Mujer
7690,0,1,RegionB,Ligero,21.76623248,Mujer
7691,0,1,RegionC,Ligero,65.74062721,Mujer
7692,0,1,RegionB,Ligero,39.87983937,Hombre
7693,0,1,RegionC,Ligero,16.95256369,Mujer
7694,0,1,RegionC,Pesado,56.03667274,Hombre
7695,0,1,RegionA,Ligero,57.21510209,Hombre
7696,0,1,RegionC,Pesado,21.59014457,Mujer
7697,1,1,RegionB,Ligero,33.67340217,Mujer
7698,0,1,RegionC,Ligero,28.98117171,Mujer
7699,1,1,RegionB,Ligero,34.30377636,Hombre
7700,0,1,RegionC,Ligero,36.18997399,Mujer
7701,1,1,RegionA,Ligero,45.63614991,Hombre
7702,1,1,RegionA,Pesado,47.06257654,Hombre
7703,1,1,RegionC,Ligero,29.32564277,Mujer
7704,1,1,RegionA,Pesado,16.8732623,Mujer
7705,0,1,RegionC,Ligero,33.54770837,Mujer
7706,0,1,RegionB,Ligero,28.96948248,Hombre
7707,0,1,RegionC,Ligero,28.69274577,Hombre
7708,0,1,RegionB,Pesado,25.61688079,Mujer
7709,0,1,RegionC,Ligero,34.58921932,Hombre
7710,0,1,RegionB,Ligero,28.00669935,Hombre
7711,0,1,RegionA,Ligero,63.82102159,Hombre
7712,0,1,RegionA,Ligero,17.76840182,Hombre
7713,0,1,RegionA,Pesado,55.09887747,Mujer
7714,1,1,RegionB,Ligero,28.69328625,Mujer
7715,0,1,RegionC,Ligero,48.36614898,Mujer
7716,1,1,RegionB,Ligero,35.09858828,Mujer
7717,0,1,RegionB,Ligero,27.34261928,Mujer
7718,0,1,RegionC,Ligero,35.9841854,Mujer
7719,1,1,RegionB,Ligero,61.48081161,Mujer
7720,0,1,RegionB,Ligero,44.67704517,Hombre
7721,0,1,RegionA,Ligero,29.88376991,Hombre
7722,1,1,RegionB,Ligero,52.99364733,Hombre
7723,1,1,RegionB,Ligero,27.93566536,Hombre
7724,1,1,RegionB,Ligero,31.9115882,Hombre
7725,0,1,RegionB,Pesado,36.76764787,Hombre
7726,0,1,RegionB,Pesado,18.27218587,Mujer
7727,0,1,RegionC,Pesado,56.9176435,Hombre
7728,0,1,RegionC,Pesado,52.21795373,Mujer
7729,0,1,RegionC,Ligero,39.59668922,Mujer
7730,0,1,RegionB,Ligero,33.21347393,Hombre
7731,0,1,RegionC,Pesado,46.35176513,Hombre
7732,1,1,RegionA,Pesado,44.80923987,Mujer
7733,1,1,RegionC,Pesado,14.79767672,Hombre
7734,1,1,RegionC,Ligero,45.76340739,Hombre
7735,0,1,RegionC,Pesado,22.34662928,Hombre
7736,1,1,RegionB,Pesado,60.79025989,Hombre
7737,0,1,RegionC,Ligero,36.43135221,Mujer
7738,1,1,RegionA,Ligero,33.82438791,Mujer
7739,0,1,RegionB,Ligero,49.82652623,Mujer
7740,0,1,RegionB,Pesado,28.87382844,Hombre
7741,0,1,RegionA,Ligero,42.6703713,Mujer
7742,0,1,RegionB,Ligero,42.57820169,Hombre
7743,0,1,RegionB,Ligero,54.21639426,Mujer
7744,0,1,RegionA,Pesado,36.44007495,Mujer
7745,0,1,RegionC,Pesado,38.44529489,Hombre
7746,0,1,RegionA,Ligero,61.20130727,Mujer
7747,1,1,RegionB,Ligero,39.21887468,Mujer
7748,0,1,RegionB,Pesado,49.80713584,Hombre
7749,0,1,RegionC,Ligero,30.57614576,Mujer
7750,1,1,RegionA,Ligero,53.08252921,Mujer
7751,0,1,RegionA,Ligero,27.59481606,Hombre
7752,0,1,RegionA,Pesado,58.0518,Hombre
7753,0,1,RegionA,Ligero,23.84904921,Hombre
7754,0,1,RegionC,Ligero,35.38240576,Hombre
7755,1,1,RegionC,Ligero,32.73301303,Mujer
7756,0,1,RegionA,Pesado,27.26561067,Hombre
7757,0,1,RegionC,Ligero,39.14540167,Hombre
7758,1,1,RegionA,Ligero,28.53719992,Hombre
7759,0,1,RegionC,Pesado,25.84191295,Mujer
7760,1,1,RegionB,Pesado,53.78375532,Mujer
7761,1,1,RegionC,Ligero,31.30582431,Mujer
7762,0,1,RegionC,Pesado,54.37172519,Hombre
7763,0,1,RegionB,Ligero,13.35995964,Mujer
7764,1,1,RegionB,Pesado,41.73005649,Mujer
7765,1,1,RegionB,Pesado,55.38163528,Hombre
7766,1,1,RegionB,Ligero,43.92262295,Mujer
7767,0,1,RegionB,Ligero,35.02684115,Mujer
7768,0,1,RegionC,Ligero,27.14294227,Hombre
7769,0,1,RegionB,Ligero,30.98163317,Mujer
7770,0,1,RegionB,Ligero,59.39856917,Mujer
7771,0,1,RegionC,Ligero,65.18373235,Hombre
7772,1,1,RegionC,Ligero,35.24312909,Mujer
7773,0,1,RegionB,Ligero,56.1218432,Hombre
7774,1,1,RegionC,Pesado,58.13928249,Hombre
7775,1,1,RegionC,Ligero,49.85013525,Hombre
7776,0,1,RegionB,Ligero,59.15262705,Mujer
7777,0,1,RegionB,Ligero,40.22004012,Mujer
7778,1,1,RegionC,Pesado,51.86042423,Mujer
7779,1,1,RegionB,Ligero,43.31928249,Mujer
7780,0,1,RegionB,Ligero,32.99191543,Mujer
7781,1,1,RegionB,Ligero,47.93605408,Mujer
7782,1,1,RegionB,Ligero,47.7071619,Hombre
7783,1,1,RegionB,Pesado,54.54590039,Hombre
7784,1,1,RegionA,Ligero,60.13495879,Hombre
7785,0,1,RegionB,Pesado,32.9027496,Hombre
7786,0,1,RegionA,Ligero,50.870302,Hombre
7787,1,1,RegionC,Ligero,62.0234643,Mujer
7788,0,1,RegionC,Ligero,39.03031647,Hombre
7789,1,1,RegionB,Ligero,41.75000706,Hombre
7790,0,1,RegionA,Pesado,9.269561392,Mujer
7791,0,1,RegionC,Pesado,66.94189017,Mujer
7792,0,1,RegionC,Ligero,22.82699222,Mujer
7793,1,1,RegionA,Ligero,40.16291161,Mujer
7794,1,1,RegionB,Ligero,49.0295811,Mujer
7795,0,1,RegionA,Ligero,29.95852712,Hombre
7796,0,1,RegionA,Ligero,19.63971238,Mujer
7797,0,1,RegionC,Ligero,27.52247169,Hombre
7798,1,1,RegionA,Ligero,50.83442721,Hombre
7799,0,1,RegionA,Ligero,35.35985551,Mujer
7800,1,1,RegionC,Ligero,56.77286307,Mujer
7801,0,1,RegionC,Ligero,43.24407184,Hombre
7802,0,1,RegionB,Ligero,62.1828427,Mujer
7803,1,1,RegionA,Pesado,40.3563419,Hombre
7804,0,1,RegionA,Ligero,48.90351649,Hombre
7805,1,1,RegionA,Ligero,44.72877899,Hombre
7806,0,1,RegionB,Pesado,19.2019226,Hombre
7807,0,1,RegionB,Ligero,41.06603877,Mujer
7808,0,1,RegionC,Pesado,42.71749343,Hombre
7809,0,1,RegionC,Ligero,31.79255814,Hombre
7810,0,1,RegionA,Ligero,23.31455533,Mujer
7811,0,1,RegionB,Pesado,35.89982505,Mujer
7812,0,1,RegionC,Ligero,32.35963285,Hombre
7813,0,1,RegionA,Pesado,52.67266443,Hombre
7814,1,1,RegionC,Pesado,29.35543419,Hombre
7815,0,1,RegionA,Pesado,23.13562485,Hombre
7816,0,1,RegionB,Pesado,54.36479061,Hombre
7817,1,1,RegionA,Ligero,58.44731825,Mujer
7818,0,1,RegionC,Pesado,30.8824432,Hombre
7819,1,1,RegionA,Pesado,55.92545683,Hombre
7820,0,1,RegionA,Ligero,66.69285778,Hombre
7821,0,1,RegionC,Ligero,51.48880656,Hombre
7822,1,1,RegionB,Pesado,26.09441568,Mujer
7823,0,1,RegionC,Ligero,60.27038408,Hombre
7824,1,1,RegionC,Ligero,58.7890793,Hombre
7825,1,1,RegionB,Ligero,31.26882754,Mujer
7826,0,1,RegionB,Ligero,51.1602887,Hombre
7827,0,1,RegionB,Pesado,27.92474147,Mujer
7828,0,1,RegionB,Pesado,21.55626851,Mujer
7829,0,1,RegionA,Pesado,35.37883801,Hombre
7830,0,1,RegionB,Pesado,25.08141022,Mujer
7831,0,1,RegionB,Pesado,20.77525593,Hombre
7832,0,1,RegionA,Ligero,27.44802881,Hombre
7833,1,1,RegionA,Ligero,43.81821663,Hombre
7834,0,1,RegionA,Ligero,27.35452032,Hombre
7835,0,1,RegionA,Ligero,28.98716181,Hombre
7836,1,1,RegionA,Ligero,38.51150158,Mujer
7837,1,1,RegionC,Ligero,42.55704644,Mujer
7838,0,1,RegionC,Ligero,22.39205582,Hombre
7839,1,1,RegionB,Ligero,60.38284096,Mujer
